open_time,open,high,low,close,volume,macd,signal,hist
2022-06-28,20742.57,21212.1,18626.0,19942.21,234956.77505,-4835.744899106776,-4190.596879592782,-645.1480195139939
2022-07-01,19942.21,20918.35,18781.0,19315.83,209112.36335,-4885.586722933072,-4329.59484826084,-555.9918746722324
2022-07-04,19315.83,20750.0,19055.31,20564.51,253294.76437,-4769.350582364699,-4417.545995081612,-351.80458728308713
2022-07-07,20564.51,22527.37,20251.68,21591.83,666514.00078,-4541.979354485036,-4442.432666962297,-99.54668752273938
2022-07-10,21592.15,21607.65,19240.0,19328.75,469230.08142,-4492.609653388605,-4452.468064247559,-40.1415891410461
2022-07-13,19331.28,21200.0,18910.94,20830.04,527402.77074,-4282.970831693241,-4418.568617736695,135.5977860434541
2022-07-16,20830.04,22777.63,20478.61,22432.58,479183.85775,-3942.077158493812,-4323.270325888119,381.19316739430724
2022-07-19,22432.58,24276.74,21579.54,23152.19,687350.61859,-3572.666478255014,-4173.149556361499,600.4830781064848
2022-07-22,23152.19,23756.49,21934.57,22579.68,408925.88618,-3288.1983216205736,-3996.159309413314,707.9609877927405
2022-07-25,22577.13,23112.63,20706.5,22952.45,569133.20765,-2998.1154260053227,-3796.550532731716,798.4351067263933
2022-07-28,22954.31,24668.0,22582.13,23643.51,585387.71244,-2681.5486510816336,-3573.5501564017,892.0015053200664
2022-07-31,23644.64,24194.82,22654.37,22987.79,430026.76927,-2455.275438237357,-3349.8952127688312,894.6197745314744
2022-08-03,22985.93,23647.68,22400.0,23312.42,476055.1776,-2224.119098393694,-3124.739989893804,900.6208915001098
2022-08-06,23313.56,24245.0,22844.62,23810.0,343760.25336,-1977.9746258849118,-2895.3869170920257,917.4122912071139
2022-08-09,23810.98,24918.54,22664.69,23934.39,601858.85368,-1752.662522057406,-2666.8420380851016,914.1795160276956
2022-08-12,23933.09,25047.56,23583.0,24305.24,478265.96948,-1526.5791071263702,-2438.7894518933554,912.2103447669851
2022-08-15,24305.25,25211.32,23180.4,23342.66,632533.18345,-1408.8383221276817,-2232.799225940221,823.9609038125391
2022-08-18,23342.66,23600.0,20761.9,21140.07,611223.53121,-1476.2413159648568,-2081.487643945148,605.2463279802914
2022-08-21,21140.07,21800.0,20890.14,21529.12,582390.501,-1481.191338874727,-1961.428382931064,480.237044056337
2022-08-24,21529.11,21900.0,20107.9,20241.05,618110.62302,-1570.94191136679,-1883.3310886182094,312.38917725141937
2022-08-27,20239.14,20433.62,19520.0,20285.73,512399.91553,-1619.7926230187913,-1830.6233954983259,210.83077247953452
